w516 -0.087773
w517 -0.087773
w518 -0.087773
w519 -0.087773
w520 -0.087773
w521 -0.087773
w522 -0.087773
w523 -0.087773
w524 -0.087773
w525 -0.087773
w526 -0.087773
w527 -0.087773
w528 -0.087773
w529 -0.087773
w530 -0.087773
w531 -0.087773
w60 -4.232195
w61 -4.232195
w62 -1.434216
w63 -1.399903
w64 -3.505681
w65 -3.505681
w66 -1.424059
w67 -1.410593
w68 2.104882
w69 2.104882
w610 -0.088989
w611 -0.088989
w612 -0.088989
w613 -0.088989
w614 -0.088989
w615 -0.088989
w616 -0.088989
w617 -0.088989
w618 -0.088989
w619 -0.088989
w620 -0.088989
w621 -0.088989
w622 -0.088989
w623 -0.088989
w624 -0.088989
w625 -0.088989
w626 -0.088989
w627 -0.088989
w628 -0.088989
w629 -0.088989
w630 -0.088989
w631 -0.088989
w70 -3.920470
w71 -3.920470
w72 -0.240522
w73 -0.246840
w74 -3.075059
w75 -3.075059
w76 -0.242568
w77 -0.245043
w78 -0.876687
w79 -0.876687
w710 -0.071319
w711 -0.071319
w712 -0.071319
w713 -0.071319
w714 -0.071319
w715 -0.071319
w716 -0.071319
w717 -0.071319
w718 -0.071319
w719 -0.071319
w720 -0.071319
w721 -0.071319
w722 -0.071319
w723 -0.071319
w724 -0.071319
w725 -0.071319
w726 -0.071319
w727 -0.071319
w728 -0.071319
w729 -0.071319
w730 -0.071319
w731 -0.071319
w80 -3.692801
w81 -3.692801
w82 3.554928
w83 3.498272
w84 5.267374
w85 5.267374
w86 3.538447
w87 3.516216
w88 -3.022082
w89 -3.022082
w810 -0.211868
w811 -0.211868
w812 -0.211868
w813 -0.211868
w814 -0.211868
w815 -0.211868
w816 -0.211868
w817 -0.211868
w818 -0.211868
w819 -0.211868
w820 -0.211868
w821 -0.211868
w822 -0.211868
w823 -0.211868
w824 -0.211868
w825 -0.211868
w826 -0.211868
w827 -0.211868
w828 -0.211868
w829 -0.211868
w830 -0.211868
w831 -0.211868
w90 -3.885562
w91 -3.885562
w92 0.427679
w93 0.395629
w94 -3.019699
w95 -3.019699
w96 0.418051
w97 0.405476
w98 -1.205280
w99 -1.205280
w910 -0.072213
w911 -0.072213
w912 -0.072213
w913 -0.072213
w914 -0.072213
w915 -0.072213
w916 -0.072213
w917 -0.072213
w918 -0.072213
w919 -0.072213
w920 -0.072213
w921 -0.072213
w922 -0.072213
w923 -0.072213
w924 -0.072213
w925 -0.072213
w926 -0.072213
w927 -0.072213
w928 -0.072213
w929 -0.072213
w930 -0.072213
w931 -0.072213
t0 4.261811
t1 4.261811
t2 4.102331
t3 3.172430
t4 3.238505
t5 3.890741
t6 3.922006
t7 3.318637
t8 6.402303
t9 3.231093
w00 -15.765001
w01 -15.765001
w02 -13.615730
w03 -4.011726
w04 -4.665257
w05 -11.096933
w06 -11.456511
w07 -5.493369
w08 -1.056470
w09 -4.587511
w10 0.648580
w11 0.648580
w12 0.942131
w13 5.477682
w14 5.436537
w15 1.912119
w16 1.712954
w17 5.145430
w18 2.605914
w19 5.455740
t0 -0.109267
t1 3.166320
